contigName	bin	contigLen	totalAvgDepth	L1.sorted.bam	L1.sorted.bam-var	L2.sorted.bam	L2.sorted.bam-var	L3.sorted.bam	L3.sorted.bam-var	P1.sorted.bam	P1.sorted.bam-var	P2.sorted.bam	P2.sorted.bam-var	P3.sorted.bam	P3.sorted.bam-var
NODE_790_length_13005_cov_403.928_ID_31721236	2	13005	217.612	44.3364	400.367	46.1179	341.099	43.7149	353.381	26.8349	152.625	28.5079	216.941	28.0997	151.165
NODE_791_length_12996_cov_313.036_ID_32213832	2	12996	206.457	41.005	72.7799	43.2274	63.2825	43.7177	78.2889	24.0399	33.1154	27.348	42.756	27.1188	42.9251
NODE_792_length_12986_cov_293.039_ID_23976300	2	12986	205.484	42.1244	63.9142	42.5507	52.0058	42.3715	74.0296	25.5068	31.289	26.0345	32.4589	26.8958	50.736
NODE_795_length_12963_cov_29.0419_ID_24020131	3	12963	4.81456	0	0	0.0351206	0.0338846	0.0234918	0.0229401	0.751815	0.648563	2.42886	2.41137	1.57528	1.904
NODE_796_length_12961_cov_32.8501_ID_24135037	3	12961	4.20982	0.0469909	0.0447778	0.0469128	0.0637605	0.0117087	0.0115726	0.415346	0.346997	2.14722	2.33938	1.54164	1.52152
NODE_797_length_12959_cov_28.9802_ID_23939073	3	12959	4.74682	0	0	0.0469982	0.0447822	0.0234991	0.0229478	0.693731	0.65723	2.17355	2.2127	1.80904	2.264
NODE_79_length_64888_cov_25.7613_ID_29884664	5	64888	4.20606	0.935741	1.09957	0.855649	0.957327	1.02241	1.2038	0.531156	0.48938	0.158902	0.141775	0.7022	0.814642
NODE_800_length_12915_cov_304.461_ID_23939556	2	12915	220.746	46.1641	65.0329	45.2792	74.3514	45.4591	55.3498	27.0239	30.5605	27.5138	30.4457	29.3062	30.7305
NODE_802_length_12901_cov_299.131_ID_23938986	2	12901	209.174	42.8283	68.4379	43.1759	52.4836	43.5956	56.5687	23.9732	25.1138	27.4975	27.1947	28.1036	31.1021
NODE_804_length_12881_cov_361.275_ID_23940350	2	12881	200.549	41.9281	264.55	40.8777	269.554	42.0128	190.587	24.7886	87.719	24.3261	107.724	26.6158	110.979
NODE_8059_length_3569_cov_41.9246_ID_24095443	3	3569	3.41357	0	0	0	0	0.044165	0.042227	0.852881	0.998558	1.25885	1.39024	1.25768	2.30955
NODE_806_length_12858_cov_287.383_ID_23940135	2	12858	196.248	42.0684	64.3724	41.2779	65.0683	41.612	71.0443	24.4672	32.4106	22.3469	25.934	24.4752	38.4663
NODE_8076_length_3566_cov_294.388_ID_24093707	2	3566	190.042	38.9251	67.2753	37.9584	48.6689	40.0662	92.0876	22.9997	27.7012	24.6449	31.8931	25.4476	21.2528
NODE_809_length_12818_cov_285.137_ID_23939971	2	12818	211.605	44.7383	56.9707	45.2374	69.4976	41.9676	72.0967	25.1677	24.3682	26.698	39.3634	27.7963	31.9799
NODE_811_length_12770_cov_306.078_ID_23983272	2	12770	209.418	42.9678	87.077	42.7442	73.5997	43.6571	80.5499	25.1136	35.9218	27.2883	36.4711	27.6467	42.402
NODE_813_length_12762_cov_21.6258_ID_28404302	1	12762	3.42737	0.406835	0.375986	0.354424	0.361286	0.275135	0.291579	0.951713	1.13238	1.35133	1.45314	0.0879321	0.0827481
NODE_818_length_12747_cov_263.89_ID_32557629	2	12747	195.694	41.437	45.3851	41.1167	63.9771	40.4644	31.0244	23.1115	28.3877	24.4218	24.9832	25.1427	32.2098
NODE_819_length_12746_cov_28.1842_ID_23959932	3	12746	4.7835	0.035805	0.0345253	0.0660527	0.0802567	0.00603366	0.0240954	0.634408	0.630985	2.2885	2.6453	1.7527	1.60944
NODE_81_length_63256_cov_28.7858_ID_23910618	3	63256	4.68773	0.0191265	0.0187614	0.0238488	0.0232948	0.0142776	0.0140735	0.687542	0.723634	2.25628	2.18559	1.68665	2.0295
NODE_823_length_12681_cov_311.017_ID_23941052	2	12681	200.148	41.5639	57.6074	41.3373	58.9512	42.1075	48.3181	23.4402	27.1953	24.8809	31.1545	26.8185	27.9749
NODE_828_length_12639_cov_33.3982_ID_23997723	3	12639	4.47706	0.0241813	0.0235945	0.0241813	0.0456997	0	0	0.497077	0.430656	2.41436	2.32446	1.51726	1.41196
NODE_82_length_62698_cov_29.6804_ID_23917722	3	62698	4.80859	0.0243493	0.0409484	0.0384345	0.0634544	0.0301369	0.0462819	0.748401	0.722573	2.14685	2.29733	1.82043	2.20134
NODE_831_length_12604_cov_331.575_ID_23944659	2	12604	197.902	41.6995	80.301	41.4333	60.5231	40.8219	56.6673	24.0172	24.1896	24.7439	28.1993	25.1857	34.4154
NODE_833_length_12587_cov_278.667_ID_32569137	2	12587	208.931	41.598	66.4417	43.0939	46.4076	43.7426	50.5224	24.2476	21.8251	28.2698	32.3924	27.9791	31.6675
NODE_835_length_12576_cov_261.193_ID_32557259	2	12576	202.077	41.3978	59.9797	42.945	72.3581	42.6831	63.3615	23.1131	29.161	26.0494	34.7821	25.8889	39.0592
NODE_836_length_12570_cov_27.9869_ID_23940205	3	12570	4.72657	0	0	0.0243156	0.0237224	0.0243156	0.0237217	0.568921	0.512823	2.67842	3.48705	1.4306	1.52956
NODE_8373_length_3517_cov_285.096_ID_24080866	2	3517	207.462	42.2251	49.077	42.0671	65.6015	39.1746	62.5642	27.2706	37.7578	27.0888	35.7659	29.6353	42.7285
NODE_837_length_12515_cov_329.63_ID_23953053	2	12515	221.041	44.9602	473.594	46.464	440.874	46.4364	348.001	27.6215	213.144	26.3954	179.564	29.1633	143.505
NODE_838_length_12509_cov_274.04_ID_23944345	2	12509	192.951	39.7836	42.9188	40.5871	69.2258	38.2365	39.9022	23.7058	30.2597	25.5553	32.7907	25.0826	26.0472
NODE_844_length_12449_cov_51.849_ID_24088377	3	12449	4.24433	0.0243922	0.0237866	0.04602	0.0653837	0.0245548	0.0239545	0.704122	0.714099	2.16245	3.02656	1.28279	1.35005
NODE_8451_length_3504_cov_26.5726_ID_24073281	3	3504	4.04383	0	0	0	0	0	0	0.854204	0.582073	1.79875	1.88524	1.39088	1.10189
NODE_846_length_12379_cov_335.747_ID_24000118	2	12379	207.213	42.2326	55.066	43.3253	44.5341	42.7925	43.9347	25.806	28.9813	26.06	33.7204	26.9962	24.4565
NODE_848_length_12369_cov_274.241_ID_23942628	2	12369	199.547	39.2664	47.4379	42.3153	59.7056	41.0305	53.9613	23.7188	29.7581	25.0165	37.0549	28.1995	31.606
NODE_850_length_12353_cov_28.1066_ID_23951900	3	12353	4.18291	0.0246661	0.0240603	0.0492502	0.0468277	0.0246661	0.02406	0.727772	0.734475	2.21069	2.27109	1.14587	1.26237
NODE_852_length_12334_cov_49.1069_ID_24068232	3	12334	3.76305	0.00869993	0.00862554	0.0123933	0.0122405	0.0236376	0.04672	0.624754	0.748912	1.77191	2.09714	1.32165	1.63841
NODE_85_length_61629_cov_275.142_ID_23911444	2	61629	206.824	42.1926	55.5766	43.9298	57.7325	43.1636	62.6171	24.4075	32.0171	26.2563	34.2166	26.8741	30.8076
NODE_862_length_12150_cov_30.0825_ID_32550633	3	12150	4.54792	0.05025	0.0477244	0	0	0.0223333	0.0441616	0.62725	0.584581	2.39317	2.90887	1.45492	1.28877
NODE_865_length_12142_cov_29.4659_ID_23942039	3	12142	5.09706	0	0	0.0251835	0.0245528	0.0251835	0.0245514	0.704636	0.825568	2.64376	2.40086	1.6983	1.47625
NODE_8682_length_3467_cov_26.374_ID_24095253	3	3467	4.4082	0.0907447	0.0825391	0	0	0	0	1.14169	0.848399	2.05487	1.56876	1.12089	2.39642
NODE_868_length_12123_cov_272.05_ID_23947520	2	12123	206.654	42.725	69.1066	42.724	54.0998	44.2036	63.3622	25.5607	44.9116	24.6497	45.8144	26.7914	42.6022
NODE_86_length_61439_cov_305.767_ID_23961506	2	61439	215.144	44.2337	561.068	45.0343	605.311	44.3679	612.17	26.4861	214.566	27.1487	216.091	27.873	223.404
NODE_872_length_12061_cov_28.6249_ID_23989885	3	12061	4.65301	0	0	0.00654857	0.00650703	0	0	0.658131	0.831292	2.35379	2.60467	1.63454	1.48395
NODE_880_length_11974_cov_64.7251_ID_32244548	3	11974	24.1114	1.5998	2.60145	1.94114	3.89182	1.73317	2.88039	6.0592	18.4509	6.65891	18.9904	6.11916	20.4799
NODE_883_length_11949_cov_320.446_ID_23945787	2	11949	196.591	39.4124	68.1123	41.9202	57.5452	41.1602	55.6409	24.4113	27.972	25.2181	22.7364	24.4684	27.4229
NODE_886_length_11921_cov_270.172_ID_23943159	2	11921	205.125	41.0926	54.0933	44.2651	50.4781	40.7991	45.1601	23.843	26.0786	27.9757	29.0071	27.1499	34.0811
NODE_8872_length_3436_cov_459.502_ID_24176677	2	3436	270.743	53.9586	980.164	60.6433	885.21	55.4513	754.282	30.7106	219.98	32.8904	233.373	37.0892	451.667
NODE_887_length_11918_cov_274.369_ID_32564521	2	11918	203.169	42.632	41.7389	44.3877	44.452	41.6868	54.77	23.0608	25.3159	24.5114	28.6501	26.8907	41.8882
NODE_8886_length_3433_cov_359.674_ID_24100409	2	3433	215.726	43.8087	109.985	44.2288	136.587	45.0314	133.292	26.7225	51.4445	28.4487	47.9865	27.4858	36.9001
NODE_888_length_11904_cov_28.3219_ID_23977390	3	11904	4.95048	0	0	0	0	0	0	0.642505	0.535472	2.50604	2.42043	1.80194	1.97502
NODE_889_length_11897_cov_282.449_ID_32465409	2	11897	196.549	40.9327	54.575	38.3201	64.129	39.6027	66.8769	24.8728	19.9967	26.1458	35.1155	26.6746	28.1273
NODE_892_length_11849_cov_29.0739_ID_23983553	3	11849	4.71681	0.0129071	0.0127421	0.0257287	0.0250714	0	0	0.727925	0.748095	2.47996	2.82063	1.4703	1.42582
NODE_895_length_11826_cov_335.667_ID_23945176	2	11826	209.485	42.5229	78.9515	43.4514	65.6009	44.3244	81.2157	23.948	36.0122	29.0921	36.6057	26.1459	35.4802
NODE_897_length_11817_cov_36.1642_ID_23943940	3	11817	4.70901	0.0517699	0.0490974	0.0515128	0.0488459	0.025885	0.0252184	0.698123	0.576258	2.4391	2.72369	1.44262	1.52257
NODE_8992_length_3413_cov_343.742_ID_24088300	2	3413	192.754	42.1679	67.9068	40.6862	43.3743	38.3592	43.2916	22.5749	34.4295	24.224	20.4033	24.7413	24.7178
NODE_89_length_59786_cov_28.5656_ID_24824904	3	59786	4.16166	0.010061	0.00997673	0.0453753	0.0434294	0.0109665	0.0149389	0.582551	0.690851	2.09489	2.27701	1.41782	1.45306
NODE_8_length_486458_cov_22.6157_ID_32183008	1	486458	3.49845	0.569483	0.601542	0.486603	0.500474	0.316542	0.325059	0.640236	0.666413	1.39795	1.41065	0.087642	0.0974081
NODE_900_length_11772_cov_34.0148_ID_24007721	3	11772	5.67691	0	0	0.0777835	0.0894666	0	0	0.773189	1.15889	2.81699	4.13469	2.00895	1.95818
NODE_9049_length_3404_cov_271.89_ID_32586841	2	3404	211.466	42.0464	53.469	47.4229	27.8372	41.9527	23.6699	25.7898	30.5858	25.4693	21.4633	28.7855	22.7841
NODE_904_length_11716_cov_29.9697_ID_24124439	3	11716	4.45608	0	0	0.0651911	0.0609451	0	0	0.565278	0.533315	2.22281	2.15931	1.6028	1.5948
NODE_906_length_11705_cov_29.5283_ID_32550783	3	11705	4.28524	0	0	0.0521852	0.04948	0	0	0.49788	0.521107	2.40632	3.59584	1.32886	1.11217
NODE_907_length_11699_cov_28.0915_ID_23985550	3	11699	4.90683	0.0349814	0.0337584	0.0521257	0.0721266	0	0	0.831327	0.801993	2.45476	1.82213	1.53364	1.70193
NODE_909_length_11678_cov_329.369_ID_31917706	2	11678	213.051	41.2599	117.56	45.4498	124.769	43.8769	165.115	26.4134	55.5906	27.3018	83.2368	28.7495	74.5324
NODE_90_length_58768_cov_34.2476_ID_23925519	3	58768	4.49485	0.015456	0.0152212	0.0144836	0.0142637	0.00513494	0.00511166	0.70231	0.740734	2.2705	2.28556	1.48697	1.68787
NODE_912_length_11659_cov_283.585_ID_23964819	2	11659	201.967	42.3699	51.8382	41.7805	47.9	42.0584	65.5789	23.3134	33.0022	25.6721	30.8576	26.7723	33.8595
NODE_917_length_11618_cov_267.548_ID_23944264	2	11618	198.68	41.2852	50.7613	39.222	55.4936	41.9378	58.3485	24.0938	34.1868	25.1967	37.4481	26.944	40.4086
NODE_918_length_11614_cov_27.5674_ID_24147707	3	11614	5.01369	0.0260816	0.0254028	0.0260816	0.0253983	0	0	0.539079	0.547324	3.03315	3.87763	1.38931	1.32693
NODE_9233_length_3374_cov_387.535_ID_24110999	2	3374	199.162	40.4755	47.5588	41.2472	42.5927	43.8505	53.9094	23.986	30.2637	23.393	31.2979	26.2097	23.8642
NODE_92_length_57364_cov_28.6123_ID_23926696	3	57364	4.47149	0.0206418	0.0318634	0.0236306	0.0337196	0.0112036	0.0117414	0.782623	0.903286	2.18102	2.1589	1.45237	1.45315
NODE_930_length_11520_cov_39.3182_ID_32541107	3	11520	4.80704	0.0651715	0.0957616	0.0397537	0.0381794	0.0262973	0.0256142	0.608883	0.580996	2.52445	3.27236	1.54248	1.66192
NODE_9376_length_3354_cov_453.879_ID_32541851	3	3354	291.024	21.5343	34.0329	28.5222	59.606	23.7581	53.5517	66.9803	350.664	82.1501	496.488	68.0793	231.793
NODE_93_length_57163_cov_296.438_ID_23920003	2	57163	201.732	41.3498	104.505	42.675	103.925	41.4449	97.0403	24.3406	51.9907	25.7048	49.9328	26.2171	50.1086
NODE_9462_length_3342_cov_249.889_ID_32589903	2	3342	184.018	37.3333	79.2832	40.8167	50.0946	36.4207	75.5516	21.0097	14.1795	23.4712	30.6059	24.9662	29.7677
NODE_948_length_11350_cov_26.995_ID_32579271	6	11350	4.44161	1.34366	1.50534	1.08616	1.05622	1.18036	0.939714	0	0	0.245536	0.22546	0.585893	0.647995
NODE_952_length_11312_cov_27.7604_ID_32408445	3	11312	4.76975	0.0215015	0.0425444	0	0	0	0	0.759093	0.831712	2.179	2.11001	1.81016	1.85881
NODE_9579_length_3325_cov_26.2566_ID_32550879	3	3325	3.7685	0	0	0	0	0	0	0.757795	0.475351	1.94583	2.31337	1.06488	1.50242
NODE_958_length_11280_cov_294.423_ID_23946051	2	11280	196.05	40.5795	51.1216	41.2859	44.4206	41.7876	60.3976	23.9568	35.2217	23.2243	35.4009	25.2158	34.4925
NODE_9597_length_3323_cov_369.932_ID_24097709	2	3323	195.748	40.2754	71.0523	44.9471	60.914	42.098	57.5376	22.017	33.8767	22.5266	18.902	23.8834	32.7611
NODE_95_length_57033_cov_33.3126_ID_23934027	3	57033	4.20199	0.0264402	0.0363391	0.026493	0.0257838	0.0140112	0.0145497	0.615105	0.595872	2.09683	2.14708	1.42311	1.61261
NODE_9616_length_3321_cov_269.568_ID_23981920	2	3321	201.41	40.8568	38.0071	39.3769	34.4084	42.8691	41.8868	24.4967	28.5024	25.2895	47.8672	28.5213	54.8053
NODE_9633_length_3319_cov_440.459_ID_24114854	2	3319	222.368	42.3149	66.0788	47.8618	43.1634	45.4894	61.1452	29.5724	30.253	30.0934	44.3635	27.0357	17.5426
NODE_96_length_56706_cov_27.8583_ID_23915990	3	56706	4.52939	0.0186541	0.0224863	0.0532216	0.0548642	0.00526911	0.00524168	0.583475	0.617415	2.39764	2.62195	1.47113	1.40626
NODE_971_length_11205_cov_26.8837_ID_24001803	3	11205	3.90258	0.0408865	0.0392234	0	0	0	0	0.691723	0.781773	1.80262	1.91789	1.36735	1.49154
NODE_976_length_11130_cov_285.798_ID_23946955	2	11130	202.593	42.9211	61.491	41.622	64.0608	42.4054	50.7512	24.2025	39.0843	25.5616	39.5909	25.8803	26.4062
NODE_9774_length_3298_cov_28.8662_ID_24090795	6	3298	4.89422	1.73666	1.71996	0.964104	1.09464	1.32052	1.87336	0	0	0.394219	0.308149	0.478717	0.584535
NODE_978_length_11127_cov_268.171_ID_23946253	2	11127	192.893	37.9388	47.6957	41.2527	79.9646	40.1475	53.8598	22.3431	28.5784	25.506	33.1766	25.7054	38.352
NODE_97_length_56610_cov_26.5239_ID_32059902	5	56610	4.39929	0.962044	1.07247	0.991888	1.17288	1.03569	1.06669	0.534733	0.586036	0.218385	0.200323	0.656553	0.609001
NODE_980_length_11110_cov_29.1241_ID_23990875	3	11110	3.99754	0	0	0	0	0	0	0.783485	0.74962	2.12874	1.94438	1.08531	0.984427
NODE_987_length_11047_cov_28.9237_ID_23946295	3	11047	4.73415	0.0552446	0.0521969	0.0445994	0.042609	0	0	0.391209	0.547191	2.48518	2.06487	1.75792	1.58653
NODE_9899_length_3281_cov_5.93211_ID_24510676	3	3281	3.61003	0.211753	0.287098	0.480677	0.429274	0.336314	0.305064	0.619291	0.683778	1.11338	1.04433	0.848611	1.3445
NODE_98_length_56250_cov_28.2384_ID_23921641	3	56250	4.29524	0.0268449	0.026134	0.0191087	0.0214541	0.0087344	0.0125399	0.613601	0.598546	2.22872	2.3374	1.39824	1.47605
NODE_990_length_11027_cov_29.9395_ID_23946839	3	11027	4.301	0.027765	0.0269905	0.0829273	0.0760694	0	0	0.608991	0.721448	2.0582	1.92864	1.52312	1.54408
NODE_992_length_11018_cov_37.2148_ID_24012835	3	11018	4.50064	0.0501472	0.0535209	0.0360692	0.047648	0.0156423	0.037852	0.979021	1.28308	1.98463	2.30497	1.43513	1.63983
NODE_995_length_11004_cov_274.056_ID_23946662	2	11004	196.433	39.0904	40.0686	40.6908	42.3904	41.6329	48.0269	23.7056	21.6469	25.0741	20.9856	26.2393	33.1933
NODE_997_length_10996_cov_379.48_ID_23951085	2	10996	210.688	43.8517	106.735	44.6191	117.482	44.117	103.256	25.3914	42.6031	25.3922	46.302	27.3168	62.5659
NODE_9_length_472787_cov_23.2794_ID_23901976	4	472787	3.66833	0.343202	0.345515	0.584793	0.636413	0.255867	0.271952	1.33483	1.39462	1.07996	1.14636	0.0696793	0.0723315
